gid,visteam,hometeam,date,attendance,gametype,season
CVB194805301,CAG,CVB,1948-05-30,6000,regular,1948
CVB194805302,CAG,CVB,1948-05-30,6000,regular,1948
KCM194805300,IN9,KCM,1948-05-30,2300,regular,1948
MEM194805301,BIR,MEM,1948-05-30,5400,regular,1948
MEM194805302,BIR,MEM,1948-05-30,5400,regular,1948
NY5194805301,PH5,NY5,1948-05-30,2500,regular,1948
NY5194805302,PH5,NY5,1948-05-30,2500,regular,1948
BIR194805310,MEM,BIR,1948-05-31,4500,regular,1948
HOM194805311,BLG,HOM,1948-05-31,5000,regular,1948
HOM194805312,BLG,HOM,1948-05-31,5000,regular,1948
KCM194805311,IN9,KCM,1948-05-31,0,regular,1948
KCM194805312,IN9,KCM,1948-05-31,0,regular,1948
NW2194805311,PH5,NW2,1948-05-31,0,regular,1948
NW2194805312,PH5,NW2,1948-05-31,0,regular,1948
IN9194806010,KCM,IN9,1948-06-01,2620,regular,1948
IN9194806020,KCM,IN9,1948-06-02,2560,regular,1948
BIR194806030,MEM,BIR,1948-06-03,0,regular,1948
NW2194806030,PH5,NW2,1948-06-03,0,regular,1948
BLG194806040,NY5,BLG,1948-06-04,1200,regular,1948
CAG194806040,CVB,CAG,1948-06-04,1200,regular,1948
BIR194806061,KCM,BIR,1948-06-06,7000,regular,1948
BIR194806062,KCM,BIR,1948-06-06,7000,regular,1948
BLG194806061,PH5,BLG,1948-06-06,0,regular,1948
BLG194806062,PH5,BLG,1948-06-06,0,regular,1948
CAG194806061,IN9,CAG,1948-06-06,3000,regular,1948
CAG194806062,IN9,CAG,1948-06-06,3000,regular,1948
CVB194806061,MEM,CVB,1948-06-06,2800,regular,1948
CVB194806062,MEM,CVB,1948-06-06,2800,regular,1948
NY5194806061,NW2,NY5,1948-06-06,500,regular,1948
NY5194806062,NW2,NY5,1948-06-06,500,regular,1948
NY6194806061,HOM,NY6,1948-06-06,6500,regular,1948
NY6194806062,HOM,NY6,1948-06-06,6500,regular,1948
BIR194806070,KCM,BIR,1948-06-07,4500,regular,1948
BLG194806080,NY6,BLG,1948-06-08,1035,regular,1948
CVB194806080,MEM,CVB,1948-06-08,1000,regular,1948
PH5194806100,NY6,PH5,1948-06-10,0,regular,1948
BLG194806110,PH5,BLG,1948-06-11,0,regular,1948
CAG194806110,KCM,CAG,1948-06-11,0,regular,1948
HOM194806110,NY5,HOM,1948-06-11,2400,regular,1948
BLG194806131,NW2,BLG,1948-06-13,0,regular,1948
BLG194806132,NW2,BLG,1948-06-13,0,regular,1948
CAG194806131,BIR,CAG,1948-06-13,5900,regular,1948
CAG194806132,BIR,CAG,1948-06-13,5900,regular,1948
CVB194806131,KCM,CVB,1948-06-13,3000,regular,1948
CVB194806132,KCM,CVB,1948-06-13,3000,regular,1948
IN9194806131,MEM,IN9,1948-06-13,6500,regular,1948
IN9194806132,MEM,IN9,1948-06-13,6500,regular,1948
CVB194806140,KCM,CVB,1948-06-14,2300,regular,1948
HOM194806140,NY5,HOM,1948-06-14,2000,regular,1948
IN9194806140,MEM,IN9,1948-06-14,1700,regular,1948
NW2194806141,NY6,NW2,1948-06-14,0,regular,1948
PH5194806142,BLG,PH5,1948-06-14,5836,regular,1948
BLG194806150,NW2,BLG,1948-06-15,0,regular,1948
HOM194806170,NY5,HOM,1948-06-17,0,regular,1948
IN9194806170,MEM,IN9,1948-06-17,1400,regular,1948
CVB194806180,KCM,CVB,1948-06-18,3000,regular,1948
BIR194806200,CAG,BIR,1948-06-20,6862,regular,1948
HOM194806201,PH5,HOM,1948-06-20,2500,regular,1948
HOM194806202,PH5,HOM,1948-06-20,2500,regular,1948
IN9194806201,CVB,IN9,1948-06-20,5262,regular,1948
IN9194806202,CVB,IN9,1948-06-20,5262,regular,1948
NW2194806201,BLG,NW2,1948-06-20,2000,regular,1948
NW2194806202,BLG,NW2,1948-06-20,2000,regular,1948
BIR194806210,CAG,BIR,1948-06-21,2247,regular,1948
BLG194806220,HOM,BLG,1948-06-22,1790,regular,1948
IN9194806220,CVB,IN9,1948-06-22,3700,regular,1948
KCM194806220,MEM,KCM,1948-06-22,1300,regular,1948
IN9194806230,CVB,IN9,1948-06-23,2000,regular,1948
KCM194806240,MEM,KCM,1948-06-24,1159,regular,1948
BLG194806250,NY5,BLG,1948-06-25,0,regular,1948
KCM194806250,MEM,KCM,1948-06-25,2215,regular,1948
BIR194806271,IN9,BIR,1948-06-27,5349,regular,1948
BIR194806272,IN9,BIR,1948-06-27,5349,regular,1948
BLG194806271,NY5,BLG,1948-06-27,3000,regular,1948
BLG194806272,NY5,BLG,1948-06-27,0,regular,1948
HOM194806271,NY6,HOM,1948-06-27,2500,regular,1948
HOM194806272,NY6,HOM,1948-06-27,2500,regular,1948
KCM194806271,CVB,KCM,1948-06-27,3950,regular,1948
KCM194806272,CVB,KCM,1948-06-27,3950,regular,1948
NW2194806270,PH5,NW2,1948-06-27,1517,regular,1948
KCM194806290,CVB,KCM,1948-06-29,0,regular,1948
NW2194806290,HOM,NW2,1948-06-29,3000,regular,1948
BIR194807010,IN9,BIR,1948-07-01,3440,regular,1948
HOM194807010,NW2,HOM,1948-07-01,0,regular,1948
BLG194807020,PH5,BLG,1948-07-02,2849,regular,1948
NW2194807020,HOM,NW2,1948-07-02,1174,regular,1948
PH5194807030,BLG,PH5,1948-07-03,1500,regular,1948
BIR194807041,MEM,BIR,1948-07-04,5000,regular,1948
BIR194807042,MEM,BIR,1948-07-04,5000,regular,1948
BLG194807042,PH5,BLG,1948-07-04,0,regular,1948
CVB194807041,IN9,CVB,1948-07-04,6500,regular,1948
CVB194807042,IN9,CVB,1948-07-04,6500,regular,1948
HOM194807041,NW2,HOM,1948-07-04,3500,regular,1948
HOM194807042,NW2,HOM,1948-07-04,3599,regular,1948
NY6194807040,NY5,NY6,1948-07-04,5000,regular,1948
BLG194807051,HOM,BLG,1948-07-05,5000,regular,1948
BLG194807052,HOM,BLG,1948-07-05,5000,regular,1948
MEM194807051,BIR,MEM,1948-07-05,4800,regular,1948
MEM194807052,BIR,MEM,1948-07-05,4800,regular,1948
NY6194807052,NW2,NY6,1948-07-05,7000,regular,1948
BLG194807070,NW2,BLG,1948-07-07,1200,regular,1948
HOM194807070,IN9,HOM,1948-07-07,5000,exhibition,1948
KCM194807070,CAG,KCM,1948-07-07,1724,regular,1948
CVB194807080,NY6,CVB,1948-07-08,2000,exhibition,1948
KCM194807080,CAG,KCM,1948-07-08,2000,regular,1948
NW2194807080,BLG,NW2,1948-07-08,1000,regular,1948
PH5194807081,IN9,PH5,1948-07-08,10200,exhibition,1948
PH5194807082,IN9,PH5,1948-07-08,10200,exhibition,1948
BLG194807090,NW2,BLG,1948-07-09,0,regular,1948
CVB194807090,HOM,CVB,1948-07-09,2500,exhibition,1948
NY5194807090,NY6,NY5,1948-07-09,1500,regular,1948
BLG194807100,IN9,BLG,1948-07-10,0,exhibition,1948
NY5194807100,NY6,NY5,1948-07-10,800,regular,1948
CAG194807111,KCM,CAG,1948-07-11,9875,regular,1948
CAG194807112,KCM,CAG,1948-07-11,9875,regular,1948
NW2194807111,IN9,NW2,1948-07-11,3500,exhibition,1948
NW2194807112,IN9,NW2,1948-07-11,3500,exhibition,1948
NY6194807110,PH5,NY6,1948-07-11,3500,regular,1948
CAG194807120,KCM,CAG,1948-07-12,1015,regular,1948
PH5194807130,IN9,PH5,1948-07-13,2000,exhibition,1948
NY6194807150,IN9,NY6,1948-07-15,7100,exhibition,1948
BLG194807160,NY6,BLG,1948-07-16,1931,regular,1948
CAG194807160,KCM,CAG,1948-07-16,1933,regular,1948
NW2194807160,NY5,NW2,1948-07-16,1000,regular,1948
BLG194807181,NY5,BLG,1948-07-18,0,regular,1948
BLG194807182,NY5,BLG,1948-07-18,0,regular,1948
CAG194807181,IN9,CAG,1948-07-18,8749,regular,1948
CAG194807182,IN9,CAG,1948-07-18,8749,regular,1948
CVB194807181,BIR,CVB,1948-07-18,2000,regular,1948
CVB194807182,BIR,CVB,1948-07-18,2000,regular,1948
MEM194807180,KCM,MEM,1948-07-18,6100,regular,1948
NW2194807181,PH5,NW2,1948-07-18,1514,regular,1948
NW2194807182,PH5,NW2,1948-07-18,1514,regular,1948
NY6194807181,HOM,NY6,1948-07-18,4500,regular,1948
NY6194807182,HOM,NY6,1948-07-18,4500,regular,1948
CVB194807190,BIR,CVB,1948-07-19,1700,regular,1948
HOM194807190,NY6,HOM,1948-07-19,0,regular,1948
BLG194807200,HOM,BLG,1948-07-20,0,regular,1948
NW2194807200,PH5,NW2,1948-07-20,1000,regular,1948
CAG194807220,MEM,CAG,1948-07-22,1000,regular,1948
CVB194807220,BIR,CVB,1948-07-22,665,regular,1948
BLG194807230,NW2,BLG,1948-07-23,0,regular,1948
CAG194807230,IN9,CAG,1948-07-23,3000,regular,1948
CVB194807230,HOM,CVB,1948-07-23,1900,exhibition,1948
MEM194807230,KCM,MEM,1948-07-23,1400,regular,1948
BIR194807251,NW2,BIR,1948-07-25,7273,exhibition,1948
BIR194807252,NW2,BIR,1948-07-25,7273,exhibition,1948
BLG194807251,PH5,BLG,1948-07-25,0,regular,1948
BLG194807252,PH5,BLG,1948-07-25,0,regular,1948
CAG194807251,MEM,CAG,1948-07-25,9738,regular,1948
CAG194807252,MEM,CAG,1948-07-25,9738,regular,1948
CVB194807251,HOM,CVB,1948-07-25,2300,exhibition,1948
CVB194807252,HOM,CVB,1948-07-25,2300,exhibition,1948
KCM194807251,IN9,KCM,1948-07-25,8304,regular,1948
KCM194807252,IN9,KCM,1948-07-25,8304,regular,1948
NY6194807250,NY5,NY6,1948-07-25,4500,regular,1948
KCM194807261,IN9,KCM,1948-07-26,7000,regular,1948
KCM194807262,IN9,KCM,1948-07-26,7000,regular,1948
NY5194807261,NY6,NY5,1948-07-26,5000,regular,1948
PH5194807262,BLG,PH5,1948-07-26,5000,regular,1948
BIR194807270,NW2,BIR,1948-07-27,1800,exhibition,1948
BLG194807270,NY6,BLG,1948-07-27,0,regular,1948
PH5194807270,NY5,PH5,1948-07-27,1200,regular,1948
BIR194807280,NW2,BIR,1948-07-28,1789,exhibition,1948
KCM194807280,IN9,KCM,1948-07-28,1600,regular,1948
BIR194807290,NW2,BIR,1948-07-29,4900,exhibition,1948
HOM194807290,BLG,HOM,1948-07-29,0,regular,1948
NY5194807290,PH5,NY5,1948-07-29,1000,regular,1948
BLG194807300,HOM,BLG,1948-07-30,2800,regular,1948
IN9194807300,CVB,IN9,1948-07-30,3000,regular,1948
KCM194808011,BIR,KCM,1948-08-01,5044,regular,1948
KCM194808012,BIR,KCM,1948-08-01,5044,regular,1948
PH5194808021,CAG,PH5,1948-08-02,8620,exhibition,1948
PH5194808022,IN9,PH5,1948-08-02,8620,exhibition,1948
MEM194808040,CVB,MEM,1948-08-04,700,regular,1948
BLG194808060,PH5,BLG,1948-08-06,0,regular,1948
BIR194808081,CVB,BIR,1948-08-08,7680,regular,1948
BIR194808082,CVB,BIR,1948-08-08,7680,regular,1948
BLG194808081,IN9,BLG,1948-08-08,0,exhibition,1948
BLG194808082,IN9,BLG,1948-08-08,0,exhibition,1948
HOM194808081,NY5,HOM,1948-08-08,0,regular,1948
HOM194808082,NY5,HOM,1948-08-08,0,regular,1948
KCM194808081,MEM,KCM,1948-08-08,6100,regular,1948
KCM194808082,MEM,KCM,1948-08-08,6100,regular,1948
NW2194808081,CAG,NW2,1948-08-08,0,exhibition,1948
NW2194808082,CAG,NW2,1948-08-08,0,exhibition,1948
NY6194808080,PH5,NY6,1948-08-08,5500,regular,1948
HOM194808090,IN9,HOM,1948-08-09,8000,exhibition,1948
PH5194808090,NY6,PH5,1948-08-09,5988,regular,1948
BLG194808100,NY6,BLG,1948-08-10,0,regular,1948
NW2194808100,HOM,NW2,1948-08-10,2500,regular,1948
BIR194808110,CVB,BIR,1948-08-11,3000,regular,1948
NW2194808110,HOM,NW2,1948-08-11,900,regular,1948
BIR194808120,CVB,BIR,1948-08-12,2841,regular,1948
HOM194808120,NY6,HOM,1948-08-12,0,regular,1948
BLG194808130,HOM,BLG,1948-08-13,0,regular,1948
BIR194808140,NY6,BIR,1948-08-14,0,exhibition,1948
BLG194808140,NW2,BLG,1948-08-14,1500,regular,1948
IN9194808140,KCM,IN9,1948-08-14,2920,regular,1948
BIR194808150,NY6,BIR,1948-08-15,2432,exhibition,1948
BLG194808151,NW2,BLG,1948-08-15,0,regular,1948
BLG194808152,NW2,BLG,1948-08-15,0,regular,1948
MEM194808160,CAG,MEM,1948-08-16,2800,regular,1948
PH5194808160,NW2,PH5,1948-08-16,0,regular,1948
BLG194808170,PH5,BLG,1948-08-17,1895,regular,1948
KCM194808170,CAG,KCM,1948-08-17,5000,regular,1948
KCM194808180,MEM,KCM,1948-08-18,1800,regular,1948
BIR194808190,NY6,BIR,1948-08-19,4126,exhibition,1948
IN9194808190,CAG,IN9,1948-08-19,970,regular,1948
NW2194808190,BLG,NW2,1948-08-19,0,regular,1948
CVB194808200,HOM,CVB,1948-08-20,2000,exhibition,1948
IN9194808200,CAG,IN9,1948-08-20,1500,regular,1948
ASW194808220,ASE,ASW,1948-08-22,42099,allstar,1948
BIR194808221,NY6,BIR,1948-08-22,5000,exhibition,1948
BIR194808222,NY6,BIR,1948-08-22,5000,exhibition,1948
BLG194808222,HOM,BLG,1948-08-22,0,exhibition,1948
IN9194808221,NY5,IN9,1948-08-22,1600,exhibition,1948
NW2194808221,PH5,NW2,1948-08-22,0,exhibition,1948
NW2194808222,PH5,NW2,1948-08-22,0,exhibition,1948
BLG194808231,NW2,BLG,1948-08-23,0,regular,1948
PH5194808232,HOM,PH5,1948-08-23,0,regular,1948
ASE194808240,ASW,ASE,1948-08-24,17928,allstar,1948
BIR194808240,NY6,BIR,1948-08-24,2000,exhibition,1948
CVB194808240,CAG,CVB,1948-08-24,3000,regular,1948
IN9194808240,NY5,IN9,1948-08-24,2479,exhibition,1948
IN9194808260,NY5,IN9,1948-08-26,2081,exhibition,1948
KCM194808260,MEM,KCM,1948-08-26,0,regular,1948
HOM194808270,PH5,HOM,1948-08-27,1400,regular,1948
KCM194808270,MEM,KCM,1948-08-27,0,regular,1948
CAG194808291,BIR,CAG,1948-08-29,4500,regular,1948
CAG194808292,BIR,CAG,1948-08-29,4500,regular,1948
KCM194808290,CVB,KCM,1948-08-29,0,regular,1948
MEM194808291,IN9,MEM,1948-08-29,7500,regular,1948
MEM194808292,IN9,MEM,1948-08-29,7500,regular,1948
NY6194808290,NW2,NY6,1948-08-29,3800,regular,1948
BLG194808300,NY6,BLG,1948-08-30,0,regular,1948
HOM194808300,PH5,HOM,1948-08-30,1500,regular,1948
BLG194808310,NY6,BLG,1948-08-31,0,regular,1948
HOM194808310,PH5,HOM,1948-08-31,1900,regular,1948
MEM194808310,IN9,MEM,1948-08-31,4153,regular,1948
MEM194809010,IN9,MEM,1948-09-01,2834,regular,1948
BLG194809030,KCM,BLG,1948-09-03,0,exhibition,1948
NW2194809030,NY6,NW2,1948-09-03,0,regular,1948
BLG194809051,PH5,BLG,1948-09-05,0,regular,1948
HOM194809051,IN9,HOM,1948-09-05,6000,exhibition,1948
HOM194809052,KCM,HOM,1948-09-05,6000,exhibition,1948
NW2194809051,NY5,NW2,1948-09-05,0,regular,1948
NW2194809052,NY5,NW2,1948-09-05,0,regular,1948
BLG194809061,HOM,BLG,1948-09-06,3000,regular,1948
NW2194809061,PH5,NW2,1948-09-06,2000,regular,1948
NW2194809062,IN9,NW2,1948-09-06,2000,exhibition,1948
NY6194809061,IN9,NY6,1948-09-06,7500,exhibition,1948
NY6194809062,KCM,NY6,1948-09-06,7500,exhibition,1948
KCM194809070,IN9,KCM,1948-09-07,1500,regular,1948
NW2194809080,HOM,NW2,1948-09-08,2000,regular,1948
PH5194809081,KCM,PH5,1948-09-08,0,exhibition,1948
PH5194809082,IN9,PH5,1948-09-08,0,exhibition,1948
CVB194809090,CAG,CVB,1948-09-09,400,regular,1948
IN9194809090,KCM,IN9,1948-09-09,1500,regular,1948
BIR194809110,KCM,BIR,1948-09-11,5300,lcs,1948
BIR194809120,KCM,BIR,1948-09-12,9000,lcs,1948
BLG194809121,NW2,BLG,1948-09-12,0,regular,1948
NY6194809120,PH5,NY6,1948-09-12,3200,regular,1948
BLG194809140,HOM,BLG,1948-09-14,0,lcs,1948
MEM194809150,NY5,MEM,1948-09-15,550,exhibition,1948
HOM194809160,BLG,HOM,1948-09-16,0,lcs,1948
BLG194809170,HOM,BLG,1948-09-17,0,lcs,1948
BLG194809190,HOM,BLG,1948-09-19,0,lcs,1948
KCM194809190,BIR,KCM,1948-09-19,0,lcs,1948
MEM194809191,NW2,MEM,1948-09-19,3900,exhibition,1948
MEM194809192,NW2,MEM,1948-09-19,3900,exhibition,1948
KCM194809200,BIR,KCM,1948-09-20,0,lcs,1948
KCM194809210,BIR,KCM,1948-09-21,0,lcs,1948
KCM194809220,BIR,KCM,1948-09-22,0,lcs,1948
KCM194809230,BIR,KCM,1948-09-23,0,lcs,1948
HOM194809260,BIR,HOM,1948-09-26,5370,championship,1948
BIR194809290,HOM,BIR,1948-09-29,0,championship,1948
KCR194810170,MLS,KCR,1948-10-17,7462,exhibition,1948
KCR194810240,MLS,KCR,1948-10-24,13552,exhibition,1948
MLS194810250,KCR,MLS,1948-10-25,5264,exhibition,1948
KCR194810310,MLS,KCR,1948-10-31,14625,exhibition,1948
KCR194811071,MLS,KCR,1948-11-07,0,exhibition,1948
KCR194811072,MLS,KCR,1948-11-07,10006,exhibition,1948
BIR194903270,LCB,BIR,1949-03-27,3000,exhibition,1949
MEM194904010,NY6,MEM,1949-04-01,700,exhibition,1949
BIR194904040,LCB,BIR,1949-04-04,2300,exhibition,1949
LCB194904120,BLG,LCB,1949-04-12,0,exhibition,1949
MEM194904140,HOE,MEM,1949-04-14,1106,exhibition,1949
BIR194904170,IN9,BIR,1949-04-17,5000,exhibition,1949
MEM194904170,LCB,MEM,1949-04-17,3500,exhibition,1949
NY6194904171,KCM,NY6,1949-04-17,6600,exhibition,1949
NY6194904172,KCM,NY6,1949-04-17,6600,exhibition,1949
BIR194904190,IN9,BIR,1949-04-19,2500,exhibition,1949
MEM194904241,NY6,MEM,1949-04-24,3700,exhibition,1949
MEM194904242,NY6,MEM,1949-04-24,3700,exhibition,1949
IN9194904280,KCM,IN9,1949-04-28,2000,exhibition,1949
KCM194904290,IN9,KCM,1949-04-29,2900,exhibition,1949
BIR194904300,HOE,BIR,1949-04-30,4636,regular,1949
BLG194905011,KCM,BLG,1949-05-01,5588,regular,1949
BLG194905012,KCM,BLG,1949-05-01,5588,regular,1949
LCB194905010,PH5,LCB,1949-05-01,3350,regular,1949
BIR194905020,HOE,BIR,1949-05-02,0,regular,1949
LCB194905020,PH5,LCB,1949-05-02,1500,regular,1949
BIR194905030,HOE,BIR,1949-05-03,0,regular,1949
BLG194905030,KCM,BLG,1949-05-03,2750,regular,1949
IN9194905030,NY6,IN9,1949-05-03,2000,regular,1949
LCB194905030,PH5,LCB,1949-05-03,300,regular,1949
MEM194905030,CAG,MEM,1949-05-03,4100,regular,1949
BLG194905040,KCM,BLG,1949-05-04,0,regular,1949
IN9194905040,NY6,IN9,1949-05-04,1500,regular,1949
NY6194905040,NY6,IN9,1949-05-04,1500,regular,1949
LCB194905050,PH5,LCB,1949-05-05,1700,regular,1949
BIR194905081,CAG,BIR,1949-05-08,4800,regular,1949
BIR194905082,CAG,BIR,1949-05-08,4800,regular,1949
LCB194905080,NY6,LCB,1949-05-08,0,regular,1949
MEM194905080,HOE,MEM,1949-05-08,3800,regular,1949
PH5194905081,KCM,PH5,1949-05-08,5200,regular,1949
PH5194905082,KCM,PH5,1949-05-08,5200,regular,1949
BIR194905090,NY6,BIR,1949-05-09,3000,regular,1949
LCB194905090,CAG,LCB,1949-05-09,0,regular,1949
BIR194905110,CAG,BIR,1949-05-11,1862,regular,1949
PH5194905120,IN9,PH5,1949-05-12,1200,regular,1949
BIR194905130,KCM,BIR,1949-05-13,4123,regular,1949
PH5194905131,IN9,PH5,1949-05-13,8243,regular,1949
PH5194905132,IN9,PH5,1949-05-13,8243,regular,1949
BLG194905151,PH5,BLG,1949-05-15,0,regular,1949
BLG194905152,PH5,BLG,1949-05-15,0,regular,1949
MEM194905151,CAG,MEM,1949-05-15,3400,regular,1949
MEM194905152,CAG,MEM,1949-05-15,3400,regular,1949
HOE194905160,KCM,HOE,1949-05-16,1500,regular,1949
IN9194905170,BIR,IN9,1949-05-17,900,regular,1949
HOE194905181,KCM,HOE,1949-05-18,1019,regular,1949
HOE194905182,KCM,HOE,1949-05-18,1019,regular,1949
HOE194905190,KCM,HOE,1949-05-19,1773,regular,1949
PH5194905190,BLG,PH5,1949-05-19,0,regular,1949
BIR194905221,LCB,BIR,1949-05-22,5505,regular,1949
BIR194905222,LCB,BIR,1949-05-22,5505,regular,1949
KCM194905220,PH5,KCM,1949-05-22,17248,regular,1949
KCM194905230,PH5,KCM,1949-05-23,500,regular,1949
KCM194905240,PH5,KCM,1949-05-24,1500,regular,1949
BIR194905250,LCB,BIR,1949-05-25,1957,regular,1949
IN9194905250,CAG,IN9,1949-05-25,500,regular,1949
KCM194905250,PH5,KCM,1949-05-25,3051,regular,1949
CAG194905260,IN9,CAG,1949-05-26,600,regular,1949
KCM194905260,PH5,KCM,1949-05-26,1085,regular,1949
BLG194905270,NY6,BLG,1949-05-27,0,regular,1949
BLG194905291,MEM,BLG,1949-05-29,3130,regular,1949
KCM194905291,IN9,KCM,1949-05-29,11541,regular,1949
KCM194905292,IN9,KCM,1949-05-29,11541,regular,1949
NY6194905291,BIR,NY6,1949-05-29,7500,regular,1949
NY6194905292,BIR,NY6,1949-05-29,7500,regular,1949
PH5194905291,HOE,PH5,1949-05-29,3000,regular,1949
PH5194905292,HOE,PH5,1949-05-29,3000,regular,1949
KCM194905301,IN9,KCM,1949-05-30,4500,regular,1949
KCM194905302,IN9,KCM,1949-05-30,4500,regular,1949
LCB194905300,CAG,LCB,1949-05-30,2400,regular,1949
PH5194905301,HOE,PH5,1949-05-30,0,regular,1949
PH5194905302,HOE,PH5,1949-05-30,0,regular,1949
KCM194906010,IN9,KCM,1949-06-01,4054,regular,1949
LCB194906010,CAG,LCB,1949-06-01,1000,regular,1949
PH5194906020,HOE,PH5,1949-06-02,750,regular,1949
BLG194906030,BIR,BLG,1949-06-03,0,regular,1949
BLG194906040,BIR,BLG,1949-06-04,0,regular,1949
KCM194906040,IN9,KCM,1949-06-04,2500,regular,1949
BLG194906051,BIR,BLG,1949-06-05,2850,regular,1949
BLG194906052,BIR,BLG,1949-06-05,2850,regular,1949
KCM194906052,IN9,KCM,1949-06-05,8000,regular,1949
LCB194906051,CAG,LCB,1949-06-05,3600,regular,1949
LCB194906052,CAG,LCB,1949-06-05,3600,regular,1949
MEM194906051,NY6,MEM,1949-06-05,4700,regular,1949
MEM194906052,NY6,MEM,1949-06-05,4700,regular,1949
BLG194906061,BIR,BLG,1949-06-06,7448,regular,1949
LCB194906061,CAG,LCB,1949-06-06,1000,regular,1949
LCB194906062,CAG,LCB,1949-06-06,1000,regular,1949
PH5194906062,HOE,PH5,1949-06-06,7448,regular,1949
KCM194906070,IN9,KCM,1949-06-07,500,regular,1949
MEM194906070,NY6,MEM,1949-06-07,1500,regular,1949
PH5194906070,BIR,PH5,1949-06-07,0,regular,1949
KCM194906080,IN9,KCM,1949-06-08,2500,regular,1949
IN9194906090,KCM,IN9,1949-06-09,1884,regular,1949
BLG194906100,CAG,BLG,1949-06-10,1144,regular,1949
BIR194906110,NY6,BIR,1949-06-11,0,regular,1949
IN9194906110,PH5,IN9,1949-06-11,0,regular,1949
BIR194906120,NY6,BIR,1949-06-12,3800,regular,1949
BLG194906121,CAG,BLG,1949-06-12,3000,regular,1949
BLG194906122,CAG,BLG,1949-06-12,3000,regular,1949
IN9194906120,PH5,IN9,1949-06-12,1600,regular,1949
BIR194906131,NY6,BIR,1949-06-13,1000,regular,1949
BIR194906132,NY6,BIR,1949-06-13,1000,regular,1949
BIR194906150,NY6,BIR,1949-06-15,2000,regular,1949
KCM194906150,LCB,KCM,1949-06-15,0,regular,1949
KCM194906160,LCB,KCM,1949-06-16,3822,regular,1949
BIR194906180,IN9,BIR,1949-06-18,1800,regular,1949
BIR194906191,IN9,BIR,1949-06-19,7057,regular,1949
BIR194906192,IN9,BIR,1949-06-19,7057,regular,1949
BLG194906191,NY6,BLG,1949-06-19,0,regular,1949
BLG194906192,NY6,BLG,1949-06-19,0,regular,1949
KCM194906191,MEM,KCM,1949-06-19,8042,regular,1949
KCM194906192,MEM,KCM,1949-06-19,8042,regular,1949
BIR194906200,IN9,BIR,1949-06-20,2177,regular,1949
KCM194906200,MEM,KCM,1949-06-20,3500,regular,1949
LCB194906200,HOE,LCB,1949-06-20,1200,regular,1949
KCM194906210,MEM,KCM,1949-06-21,3963,regular,1949
BIR194906220,IN9,BIR,1949-06-22,2000,regular,1949
CAG194906220,PH5,CAG,1949-06-22,700,regular,1949
KCM194906230,MEM,KCM,1949-06-23,0,regular,1949
BLG194906240,LCB,BLG,1949-06-24,1832,regular,1949
BLG194906250,LCB,BLG,1949-06-25,1500,regular,1949
KCM194906261,BIR,KCM,1949-06-26,5805,regular,1949
KCM194906262,BIR,KCM,1949-06-26,5805,regular,1949
MEM194906261,IN9,MEM,1949-06-26,8106,regular,1949
MEM194906262,IN9,MEM,1949-06-26,8106,regular,1949
NY6194906260,PH5,NY6,1949-06-26,7500,regular,1949
KCM194906270,BIR,KCM,1949-06-27,2302,regular,1949
MEM194906270,IN9,MEM,1949-06-27,4600,regular,1949
NY6194906270,PH5,NY6,1949-06-27,700,regular,1949
KCM194906280,BIR,KCM,1949-06-28,5340,regular,1949
KCM194906290,BIR,KCM,1949-06-29,3000,regular,1949
MEM194906290,IN9,MEM,1949-06-29,4525,regular,1949
KCM194906300,BIR,KCM,1949-06-30,2000,regular,1949
MEM194906300,IN9,MEM,1949-06-30,4953,regular,1949
KCM194907010,BIR,KCM,1949-07-01,4703,regular,1949
BIR194907031,MEM,BIR,1949-07-03,7500,regular,1949
BIR194907032,MEM,BIR,1949-07-03,7500,regular,1949
BLG194907031,NY6,BLG,1949-07-03,0,regular,1949
BLG194907032,NY6,BLG,1949-07-03,0,regular,1949
HOE194907030,PH5,HOE,1949-07-03,3000,regular,1949
IN9194907031,LCB,IN9,1949-07-03,7500,regular,1949
IN9194907032,LCB,IN9,1949-07-03,7500,regular,1949
LCB194907041,IN9,LCB,1949-07-04,7500,regular,1949
LCB194907042,IN9,LCB,1949-07-04,7500,regular,1949
NY6194907041,BLG,NY6,1949-07-04,6500,regular,1949
NY6194907042,BLG,NY6,1949-07-04,500,regular,1949
MEM194907050,BIR,MEM,1949-07-05,2500,regular,1949
NY6194907050,BLG,NY6,1949-07-05,753,regular,1949
IN9194907070,KCM,IN9,1949-07-07,3183,regular,1949
MEM194907090,BIR,MEM,1949-07-09,1500,regular,1949
BIR194907100,PH5,BIR,1949-07-10,3612,regular,1949
HOE194907101,IN9,HOE,1949-07-10,4509,regular,1949
HOE194907102,IN9,HOE,1949-07-10,4509,regular,1949
LCB194907101,KCM,LCB,1949-07-10,2000,regular,1949
LCB194907102,KCM,LCB,1949-07-10,2000,regular,1949
MEM194907100,BLG,MEM,1949-07-10,4200,regular,1949
HOE194907110,IN9,HOE,1949-07-11,2694,regular,1949
HOE194907120,IN9,HOE,1949-07-12,2500,regular,1949
HOE194907130,IN9,HOE,1949-07-13,2000,regular,1949
HOE194907140,IN9,HOE,1949-07-14,3945,regular,1949
NY6194907160,CAG,NY6,1949-07-16,1500,regular,1949
IN9194907170,HOE,IN9,1949-07-17,4500,regular,1949
